id,title,category,completed_at,duration_minutes
1804,Revisar código,profissional,2025-03-17 03:00:00,12
1805,Codar app,pessoal,2025-03-17 04:00:00,89
1806,Estudar IA,pessoal,2025-03-17 05:00:00,60
1807,Projeto pessoal,profissional,2025-03-17 06:00:00,77
1808,Academia,estudos,2025-03-17 07:00:00,96
1809,Planejar semana,estudos,2025-03-17 08:00:00,93
1810,Revisar código,estudos,2025-03-17 09:00:00,34
1811,Estudar IA,pessoal,2025-03-17 10:00:00,39
1812,Escrever artigo,pessoal,2025-03-17 11:00:00,91
1813,Planejar semana,estudos,2025-03-17 12:00:00,115
1814,Limpar casa,saude,2025-03-17 13:00:00,20
1815,Projeto pessoal,estudos,2025-03-17 14:00:00,102
1816,Estudar IA,profissional,2025-03-17 15:00:00,26
1817,Reunião,pessoal,2025-03-17 16:00:00,35
1818,Codar app,profissional,2025-03-17 17:00:00,32
1819,Codar app,profissional,2025-03-17 18:00:00,65
1820,Revisar código,pessoal,2025-03-17 19:00:00,61
1821,Escrever artigo,saude,2025-03-17 20:00:00,57
1822,Revisar código,estudos,2025-03-17 21:00:00,29
1823,Reunião,profissional,2025-03-17 22:00:00,118
1824,Academia,pessoal,2025-03-17 23:00:00,11
1825,Escrever artigo,profissional,2025-03-18 00:00:00,97
1826,Academia,estudos,2025-03-18 01:00:00,40
1827,Escrever artigo,saude,2025-03-18 02:00:00,36
1828,Escrever artigo,saude,2025-03-18 03:00:00,11
1829,Reunião,saude,2025-03-18 04:00:00,87
1830,Limpar casa,pessoal,2025-03-18 05:00:00,13
1831,Reunião,pessoal,2025-03-18 06:00:00,22
1832,Escrever artigo,saude,2025-03-18 07:00:00,109
1833,Estudar IA,estudos,2025-03-18 08:00:00,44
1834,Academia,estudos,2025-03-18 09:00:00,117
1835,Reunião,pessoal,2025-03-18 10:00:00,81
1836,Limpar casa,saude,2025-03-18 11:00:00,75
1837,Projeto pessoal,estudos,2025-03-18 12:00:00,15
1838,Revisar código,estudos,2025-03-18 13:00:00,40
1839,Escrever artigo,estudos,2025-03-18 14:00:00,19
1840,Projeto pessoal,pessoal,2025-03-18 15:00:00,117
1841,Codar app,saude,2025-03-18 16:00:00,30
1842,Planejar semana,profissional,2025-03-18 17:00:00,115
1843,Limpar casa,saude,2025-03-18 18:00:00,83
1844,Planejar semana,saude,2025-03-18 19:00:00,32
1845,Limpar casa,pessoal,2025-03-18 20:00:00,12
1846,Estudar IA,estudos,2025-03-18 21:00:00,41
1847,Revisar código,estudos,2025-03-18 22:00:00,29
1848,Projeto pessoal,pessoal,2025-03-18 23:00:00,83
1849,Academia,pessoal,2025-03-19 00:00:00,38
1850,Limpar casa,pessoal,2025-03-19 01:00:00,114
1851,Academia,pessoal,2025-03-19 02:00:00,61
1852,Revisar código,pessoal,2025-03-19 03:00:00,55
1853,Escrever artigo,profissional,2025-03-19 04:00:00,43
1854,Codar app,saude,2025-03-19 05:00:00,110
1855,Projeto pessoal,saude,2025-03-19 06:00:00,93
1856,Revisar código,saude,2025-03-19 07:00:00,70
1857,Revisar código,estudos,2025-03-19 08:00:00,81
1858,Estudar IA,profissional,2025-03-19 09:00:00,80
1859,Planejar semana,saude,2025-03-19 10:00:00,79
1860,Codar app,estudos,2025-03-19 11:00:00,20
1861,Projeto pessoal,profissional,2025-03-19 12:00:00,117
1862,Escrever artigo,profissional,2025-03-19 13:00:00,91
1863,Escrever artigo,estudos,2025-03-19 14:00:00,115
1864,Reunião,profissional,2025-03-19 15:00:00,102
1865,Revisar código,estudos,2025-03-19 16:00:00,98
1866,Limpar casa,saude,2025-03-19 17:00:00,72
1867,Estudar IA,estudos,2025-03-19 18:00:00,30
1868,Codar app,profissional,2025-03-19 19:00:00,119
1869,Escrever artigo,saude,2025-03-19 20:00:00,12
1870,Projeto pessoal,saude,2025-03-19 21:00:00,91
1871,Reunião,pessoal,2025-03-19 22:00:00,97
1872,Projeto pessoal,pessoal,2025-03-19 23:00:00,111
1873,Estudar IA,profissional,2025-03-20 00:00:00,19
1874,Limpar casa,estudos,2025-03-20 01:00:00,36
1875,Reunião,estudos,2025-03-20 02:00:00,21
1876,Reunião,profissional,2025-03-20 03:00:00,16
1877,Planejar semana,saude,2025-03-20 04:00:00,26
1878,Codar app,profissional,2025-03-20 05:00:00,74
1879,Reunião,profissional,2025-03-20 06:00:00,73
1880,Planejar semana,saude,2025-03-20 07:00:00,35
1881,Planejar semana,estudos,2025-03-20 08:00:00,24
1882,Estudar IA,profissional,2025-03-20 09:00:00,42
1883,Academia,estudos,2025-03-20 10:00:00,71
1884,Projeto pessoal,profissional,2025-03-20 11:00:00,110
1885,Limpar casa,saude,2025-03-20 12:00:00,56
1886,Projeto pessoal,saude,2025-03-20 13:00:00,104
1887,Reunião,pessoal,2025-03-20 14:00:00,44
1888,Limpar casa,saude,2025-03-20 15:00:00,74
1889,Escrever artigo,pessoal,2025-03-20 16:00:00,81
1890,Academia,profissional,2025-03-20 17:00:00,85
1891,Escrever artigo,estudos,2025-03-20 18:00:00,92
1892,Escrever artigo,saude,2025-03-20 19:00:00,34
1893,Codar app,saude,2025-03-20 20:00:00,66
1894,Projeto pessoal,saude,2025-03-20 21:00:00,41
1895,Estudar IA,profissional,2025-03-20 22:00:00,72
1896,Escrever artigo,pessoal,2025-03-20 23:00:00,21
1897,Reunião,profissional,2025-03-21 00:00:00,72
1898,Academia,estudos,2025-03-21 01:00:00,86
1899,Revisar código,profissional,2025-03-21 02:00:00,101
1900,Escrever artigo,estudos,2025-03-21 03:00:00,10
1901,Academia,saude,2025-03-21 04:00:00,60
1902,Limpar casa,estudos,2025-03-21 05:00:00,79
1903,Projeto pessoal,estudos,2025-03-21 06:00:00,17
1904,Planejar semana,pessoal,2025-03-21 07:00:00,77
1905,Codar app,estudos,2025-03-21 08:00:00,14
1906,Academia,estudos,2025-03-21 09:00:00,98
1907,Reunião,profissional,2025-03-21 10:00:00,95
1908,Reunião,saude,2025-03-21 11:00:00,101
1909,Academia,profissional,2025-03-21 12:00:00,48
1910,Reunião,profissional,2025-03-21 13:00:00,32
1911,Projeto pessoal,saude,2025-03-21 14:00:00,77
1912,Reunião,saude,2025-03-21 15:00:00,61
1913,Planejar semana,estudos,2025-03-21 16:00:00,13
1914,Reunião,estudos,2025-03-21 17:00:00,56
1915,Planejar semana,pessoal,2025-03-21 18:00:00,30
1916,Escrever artigo,profissional,2025-03-21 19:00:00,110
1917,Estudar IA,saude,2025-03-21 20:00:00,65
1918,Projeto pessoal,estudos,2025-03-21 21:00:00,114
1919,Estudar IA,saude,2025-03-21 22:00:00,75
1920,Escrever artigo,estudos,2025-03-21 23:00:00,68
1921,Projeto pessoal,pessoal,2025-03-22 00:00:00,16
1922,Academia,pessoal,2025-03-22 01:00:00,58
1923,Academia,saude,2025-03-22 02:00:00,25
1924,Planejar semana,pessoal,2025-03-22 03:00:00,26
1925,Escrever artigo,saude,2025-03-22 04:00:00,93
1926,Planejar semana,estudos,2025-03-22 05:00:00,96
1927,Codar app,profissional,2025-03-22 06:00:00,107
1928,Reunião,pessoal,2025-03-22 07:00:00,84
1929,Revisar código,estudos,2025-03-22 08:00:00,43
1930,Codar app,profissional,2025-03-22 09:00:00,42
1931,Reunião,profissional,2025-03-22 10:00:00,35
1932,Projeto pessoal,profissional,2025-03-22 11:00:00,75
1933,Planejar semana,estudos,2025-03-22 12:00:00,72
1934,Projeto pessoal,estudos,2025-03-22 13:00:00,96
1935,Projeto pessoal,saude,2025-03-22 14:00:00,50
1936,Reunião,profissional,2025-03-22 15:00:00,95
1937,Escrever artigo,profissional,2025-03-22 16:00:00,67
1938,Reunião,profissional,2025-03-22 17:00:00,107
1939,Limpar casa,saude,2025-03-22 18:00:00,88
1940,Academia,profissional,2025-03-22 19:00:00,19
1941,Academia,estudos,2025-03-22 20:00:00,24
1942,Codar app,profissional,2025-03-22 21:00:00,51
1943,Academia,pessoal,2025-03-22 22:00:00,102
1944,Reunião,estudos,2025-03-22 23:00:00,66
1945,Planejar semana,saude,2025-03-23 00:00:00,96
1946,Reunião,profissional,2025-03-23 01:00:00,26
1947,Reunião,pessoal,2025-03-23 02:00:00,69
1948,Revisar código,saude,2025-03-23 03:00:00,18
1949,Planejar semana,saude,2025-03-23 04:00:00,45
1950,Limpar casa,estudos,2025-03-23 05:00:00,82
1951,Academia,saude,2025-03-23 06:00:00,89
1952,Planejar semana,saude,2025-03-23 07:00:00,45
1953,Academia,saude,2025-03-23 08:00:00,57
1954,Codar app,saude,2025-03-23 09:00:00,60
1955,Planejar semana,profissional,2025-03-23 10:00:00,106
1956,Academia,profissional,2025-03-23 11:00:00,104
1957,Limpar casa,profissional,2025-03-23 12:00:00,79
1958,Estudar IA,profissional,2025-03-23 13:00:00,83
1959,Projeto pessoal,pessoal,2025-03-23 14:00:00,89
1960,Projeto pessoal,profissional,2025-03-23 15:00:00,77
1961,Limpar casa,saude,2025-03-23 16:00:00,31
1962,Revisar código,profissional,2025-03-23 17:00:00,86
1963,Estudar IA,profissional,2025-03-23 18:00:00,89
1964,Codar app,estudos,2025-03-23 19:00:00,102
1965,Limpar casa,saude,2025-03-23 20:00:00,15
1966,Projeto pessoal,profissional,2025-03-23 21:00:00,35
1967,Projeto pessoal,profissional,2025-03-23 22:00:00,84
1968,Projeto pessoal,profissional,2025-03-23 23:00:00,97
1969,Escrever artigo,pessoal,2025-03-24 00:00:00,102
1970,Limpar casa,profissional,2025-03-24 01:00:00,12
1971,Reunião,estudos,2025-03-24 02:00:00,61
1972,Codar app,saude,2025-03-24 03:00:00,83
1973,Projeto pessoal,saude,2025-03-24 04:00:00,69
1974,Academia,profissional,2025-03-24 05:00:00,72
1975,Limpar casa,profissional,2025-03-24 06:00:00,74
1976,Escrever artigo,profissional,2025-03-24 07:00:00,61
1977,Limpar casa,saude,2025-03-24 08:00:00,116
1978,Codar app,saude,2025-03-24 09:00:00,99
1979,Escrever artigo,pessoal,2025-03-24 10:00:00,85
1980,Codar app,estudos,2025-03-24 11:00:00,23
1981,Limpar casa,pessoal,2025-03-24 12:00:00,98
1982,Reunião,estudos,2025-03-24 13:00:00,81
1983,Codar app,pessoal,2025-03-24 14:00:00,116
1984,Escrever artigo,saude,2025-03-24 15:00:00,77
1985,Escrever artigo,pessoal,2025-03-24 16:00:00,37
1986,Codar app,estudos,2025-03-24 17:00:00,80
1987,Limpar casa,profissional,2025-03-24 18:00:00,19
1988,Revisar código,estudos,2025-03-24 19:00:00,66
1989,Limpar casa,profissional,2025-03-24 20:00:00,109
1990,Codar app,saude,2025-03-24 21:00:00,75
1991,Estudar IA,estudos,2025-03-24 22:00:00,99
1992,Codar app,pessoal,2025-03-24 23:00:00,59
1993,Reunião,estudos,2025-03-25 00:00:00,23
1994,Codar app,profissional,2025-03-25 01:00:00,25
1995,Codar app,saude,2025-03-25 02:00:00,63
1996,Reunião,pessoal,2025-03-25 03:00:00,52
1997,Codar app,estudos,2025-03-25 04:00:00,51
1998,Projeto pessoal,profissional,2025-03-25 05:00:00,90
1999,Estudar IA,pessoal,2025-03-25 06:00:00,119
2000,Academia,saude,2025-03-25 07:00:00,31
2001,Estudar IA,pessoal,2025-03-25 08:00:00,77
2002,Codar app,saude,2025-03-25 09:00:00,28
2003,Projeto pessoal,pessoal,2025-03-25 10:00:00,75
2004,Limpar casa,estudos,2025-03-25 11:00:00,48
2005,Codar app,profissional,2025-03-25 12:00:00,82
2006,Projeto pessoal,estudos,2025-03-25 13:00:00,28
2007,Reunião,estudos,2025-03-25 14:00:00,25
2008,Projeto pessoal,saude,2025-03-25 15:00:00,63
2009,Reunião,saude,2025-03-25 16:00:00,34
2010,Revisar código,saude,2025-03-25 17:00:00,27
2011,Academia,estudos,2025-03-25 18:00:00,32
2012,Planejar semana,pessoal,2025-03-25 19:00:00,94
2013,Projeto pessoal,pessoal,2025-03-25 20:00:00,20
2014,Escrever artigo,estudos,2025-03-25 21:00:00,48
2015,Codar app,estudos,2025-03-25 22:00:00,114
2016,Estudar IA,profissional,2025-03-25 23:00:00,77
2017,Planejar semana,saude,2025-03-26 00:00:00,34
2018,Estudar IA,saude,2025-03-26 01:00:00,72
2019,Revisar código,estudos,2025-03-26 02:00:00,105
2020,Planejar semana,estudos,2025-03-26 03:00:00,39
2021,Planejar semana,pessoal,2025-03-26 04:00:00,54
2022,Estudar IA,estudos,2025-03-26 05:00:00,99
2023,Reunião,pessoal,2025-03-26 06:00:00,70
2024,Estudar IA,estudos,2025-03-26 07:00:00,109
2025,Reunião,profissional,2025-03-26 08:00:00,60
2026,Revisar código,profissional,2025-03-26 09:00:00,107
2027,Codar app,pessoal,2025-03-26 10:00:00,18
2028,Limpar casa,saude,2025-03-26 11:00:00,85
2029,Reunião,profissional,2025-03-26 12:00:00,11
2030,Revisar código,pessoal,2025-03-26 13:00:00,111
2031,Escrever artigo,estudos,2025-03-26 14:00:00,14
2032,Revisar código,estudos,2025-03-26 15:00:00,71
2033,Estudar IA,pessoal,2025-03-26 16:00:00,78
2034,Estudar IA,saude,2025-03-26 17:00:00,61
2035,Limpar casa,pessoal,2025-03-26 18:00:00,95
2036,Revisar código,pessoal,2025-03-26 19:00:00,14
2037,Academia,profissional,2025-03-26 20:00:00,68
2038,Codar app,pessoal,2025-03-26 21:00:00,77
2039,Estudar IA,pessoal,2025-03-26 22:00:00,18
2040,Limpar casa,estudos,2025-03-26 23:00:00,102
2041,Codar app,profissional,2025-03-27 00:00:00,31
2042,Revisar código,estudos,2025-03-27 01:00:00,36
2043,Revisar código,estudos,2025-03-27 02:00:00,19
2044,Planejar semana,saude,2025-03-27 03:00:00,89
2045,Limpar casa,saude,2025-03-27 04:00:00,115
2046,Estudar IA,profissional,2025-03-27 05:00:00,115
2047,Academia,profissional,2025-03-27 06:00:00,70
2048,Revisar código,saude,2025-03-27 07:00:00,60
2049,Academia,saude,2025-03-27 08:00:00,19
2050,Revisar código,saude,2025-03-27 09:00:00,15
2051,Estudar IA,saude,2025-03-27 10:00:00,71
2052,Codar app,saude,2025-03-27 11:00:00,14
2053,Projeto pessoal,estudos,2025-03-27 12:00:00,79
2054,Codar app,profissional,2025-03-27 13:00:00,72
2055,Revisar código,estudos,2025-03-27 14:00:00,65
2056,Projeto pessoal,estudos,2025-03-27 15:00:00,68
2057,Projeto pessoal,pessoal,2025-03-27 16:00:00,72
2058,Academia,estudos,2025-03-27 17:00:00,98
2059,Limpar casa,saude,2025-03-27 18:00:00,68
2060,Academia,saude,2025-03-27 19:00:00,60
2061,Academia,pessoal,2025-03-27 20:00:00,59
2062,Codar app,pessoal,2025-03-27 21:00:00,13
2063,Codar app,pessoal,2025-03-27 22:00:00,113
2064,Escrever artigo,pessoal,2025-03-27 23:00:00,57
2065,Revisar código,pessoal,2025-03-28 00:00:00,41
2066,Escrever artigo,estudos,2025-03-28 01:00:00,60
2067,Estudar IA,pessoal,2025-03-28 02:00:00,61
2068,Revisar código,estudos,2025-03-28 03:00:00,108
2069,Revisar código,profissional,2025-03-28 04:00:00,83
2070,Planejar semana,pessoal,2025-03-28 05:00:00,43
2071,Planejar semana,pessoal,2025-03-28 06:00:00,45
2072,Reunião,estudos,2025-03-28 07:00:00,79
2073,Reunião,profissional,2025-03-28 08:00:00,52
2074,Academia,estudos,2025-03-28 09:00:00,119
2075,Estudar IA,estudos,2025-03-28 10:00:00,25
2076,Projeto pessoal,pessoal,2025-03-28 11:00:00,68
2077,Projeto pessoal,saude,2025-03-28 12:00:00,62
2078,Planejar semana,saude,2025-03-28 13:00:00,28
2079,Planejar semana,estudos,2025-03-28 14:00:00,107
2080,Planejar semana,pessoal,2025-03-28 15:00:00,98
2081,Limpar casa,profissional,2025-03-28 16:00:00,104
2082,Reunião,saude,2025-03-28 17:00:00,50
2083,Codar app,profissional,2025-03-28 18:00:00,90
2084,Projeto pessoal,saude,2025-03-28 19:00:00,56
2085,Revisar código,pessoal,2025-03-28 20:00:00,103
2086,Reunião,estudos,2025-03-28 21:00:00,112
2087,Escrever artigo,profissional,2025-03-28 22:00:00,63
2088,Codar app,profissional,2025-03-28 23:00:00,64
2089,Reunião,estudos,2025-03-29 00:00:00,104
2090,Estudar IA,profissional,2025-03-29 01:00:00,28
2091,Revisar código,saude,2025-03-29 02:00:00,71
2092,Reunião,estudos,2025-03-29 03:00:00,108
2093,Limpar casa,saude,2025-03-29 04:00:00,102
2094,Planejar semana,saude,2025-03-29 05:00:00,68
2095,Planejar semana,pessoal,2025-03-29 06:00:00,74
2096,Revisar código,saude,2025-03-29 07:00:00,77
2097,Planejar semana,pessoal,2025-03-29 08:00:00,37
2098,Reunião,profissional,2025-03-29 09:00:00,27
2099,Escrever artigo,profissional,2025-03-29 10:00:00,35
2100,Projeto pessoal,pessoal,2025-03-29 11:00:00,113
2101,Projeto pessoal,saude,2025-03-29 12:00:00,28
2102,Codar app,estudos,2025-03-29 13:00:00,64
2103,Academia,estudos,2025-03-29 14:00:00,66
2104,Estudar IA,pessoal,2025-03-29 15:00:00,15
2105,Revisar código,profissional,2025-03-29 16:00:00,10
2106,Codar app,profissional,2025-03-29 17:00:00,17
2107,Academia,estudos,2025-03-29 18:00:00,106
2108,Limpar casa,pessoal,2025-03-29 19:00:00,60
2109,Limpar casa,estudos,2025-03-29 20:00:00,116
2110,Estudar IA,saude,2025-03-29 21:00:00,94
2111,Planejar semana,saude,2025-03-29 22:00:00,97
2112,Reunião,pessoal,2025-03-29 23:00:00,34
2113,Codar app,pessoal,2025-03-30 00:00:00,56
2114,Codar app,saude,2025-03-30 01:00:00,64
2115,Revisar código,profissional,2025-03-30 02:00:00,73
2116,Revisar código,pessoal,2025-03-30 03:00:00,116
2117,Limpar casa,saude,2025-03-30 04:00:00,92
2118,Limpar casa,saude,2025-03-30 05:00:00,102
2119,Escrever artigo,profissional,2025-03-30 06:00:00,19
2120,Escrever artigo,profissional,2025-03-30 07:00:00,65
2121,Planejar semana,profissional,2025-03-30 08:00:00,21
2122,Escrever artigo,profissional,2025-03-30 09:00:00,42
2123,Reunião,estudos,2025-03-30 10:00:00,80
2124,Reunião,profissional,2025-03-30 11:00:00,26
2125,Codar app,estudos,2025-03-30 12:00:00,70
2126,Projeto pessoal,pessoal,2025-03-30 13:00:00,19
2127,Reunião,saude,2025-03-30 14:00:00,40
2128,Academia,estudos,2025-03-30 15:00:00,69
2129,Limpar casa,pessoal,2025-03-30 16:00:00,79
2130,Revisar código,pessoal,2025-03-30 17:00:00,26
2131,Escrever artigo,estudos,2025-03-30 18:00:00,59
2132,Codar app,pessoal,2025-03-30 19:00:00,46
2133,Estudar IA,pessoal,2025-03-30 20:00:00,91
2134,Revisar código,estudos,2025-03-30 21:00:00,71
2135,Academia,pessoal,2025-03-30 22:00:00,99
2136,Escrever artigo,profissional,2025-03-30 23:00:00,89
2137,Academia,profissional,2025-03-31 00:00:00,81
2138,Limpar casa,saude,2025-03-31 01:00:00,97
2139,Limpar casa,pessoal,2025-03-31 02:00:00,86
2140,Planejar semana,saude,2025-03-31 03:00:00,38
2141,Codar app,profissional,2025-03-31 04:00:00,41
2142,Revisar código,profissional,2025-03-31 05:00:00,97
2143,Revisar código,profissional,2025-03-31 06:00:00,89
2144,Estudar IA,pessoal,2025-03-31 07:00:00,20
2145,Codar app,pessoal,2025-03-31 08:00:00,105
2146,Academia,profissional,2025-03-31 09:00:00,15
2147,Estudar IA,saude,2025-03-31 10:00:00,44
2148,Projeto pessoal,saude,2025-03-31 11:00:00,42
2149,Revisar código,estudos,2025-03-31 12:00:00,27
2150,Academia,profissional,2025-03-31 13:00:00,46
2151,Reunião,saude,2025-03-31 14:00:00,22
2152,Planejar semana,profissional,2025-03-31 15:00:00,83
2153,Codar app,saude,2025-03-31 16:00:00,110
2154,Limpar casa,estudos,2025-03-31 17:00:00,99
2155,Reunião,estudos,2025-03-31 18:00:00,119
2156,Planejar semana,profissional,2025-03-31 19:00:00,90
2157,Planejar semana,saude,2025-03-31 20:00:00,73
2158,Projeto pessoal,pessoal,2025-03-31 21:00:00,10
2159,Projeto pessoal,estudos,2025-03-31 22:00:00,72
2160,Escrever artigo,profissional,2025-03-31 23:00:00,98
2161,Escrever artigo,profissional,2025-04-01 00:00:00,43
2162,Estudar IA,saude,2025-04-01 01:00:00,112
2163,Planejar semana,profissional,2025-04-01 02:00:00,19
2164,Reunião,estudos,2025-04-01 03:00:00,93
2165,Codar app,profissional,2025-04-01 04:00:00,16
2166,Planejar semana,profissional,2025-04-01 05:00:00,65
2167,Projeto pessoal,pessoal,2025-04-01 06:00:00,89
2168,Academia,pessoal,2025-04-01 07:00:00,46
2169,Limpar casa,estudos,2025-04-01 08:00:00,38
2170,Escrever artigo,saude,2025-04-01 09:00:00,21
2171,Revisar código,pessoal,2025-04-01 10:00:00,26
2172,Academia,saude,2025-04-01 11:00:00,57
2173,Codar app,estudos,2025-04-01 12:00:00,93
2174,Projeto pessoal,pessoal,2025-04-01 13:00:00,35
2175,Projeto pessoal,saude,2025-04-01 14:00:00,92
2176,Projeto pessoal,pessoal,2025-04-01 15:00:00,21
2177,Revisar código,estudos,2025-04-01 16:00:00,30
2178,Escrever artigo,estudos,2025-04-01 17:00:00,51
2179,Academia,pessoal,2025-04-01 18:00:00,70
2180,Codar app,saude,2025-04-01 19:00:00,67
2181,Escrever artigo,profissional,2025-04-01 20:00:00,63
2182,Codar app,profissional,2025-04-01 21:00:00,43
2183,Escrever artigo,pessoal,2025-04-01 22:00:00,16
2184,Revisar código,saude,2025-04-01 23:00:00,118
2185,Limpar casa,profissional,2025-04-02 00:00:00,44
2186,Codar app,estudos,2025-04-02 01:00:00,24
2187,Escrever artigo,saude,2025-04-02 02:00:00,74
2188,Projeto pessoal,profissional,2025-04-02 03:00:00,99
2189,Planejar semana,saude,2025-04-02 04:00:00,108
2190,Projeto pessoal,pessoal,2025-04-02 05:00:00,34
2191,Estudar IA,saude,2025-04-02 06:00:00,115
2192,Limpar casa,profissional,2025-04-02 07:00:00,68
2193,Limpar casa,pessoal,2025-04-02 08:00:00,88
2194,Projeto pessoal,saude,2025-04-02 09:00:00,95
2195,Academia,estudos,2025-04-02 10:00:00,15
2196,Revisar código,profissional,2025-04-02 11:00:00,61
2197,Codar app,pessoal,2025-04-02 12:00:00,88
2198,Limpar casa,saude,2025-04-02 13:00:00,97
2199,Projeto pessoal,estudos,2025-04-02 14:00:00,30
2200,Projeto pessoal,profissional,2025-04-02 15:00:00,80
2201,Revisar código,estudos,2025-04-02 16:00:00,102
2202,Revisar código,saude,2025-04-02 17:00:00,105
2203,Reunião,saude,2025-04-02 18:00:00,41
2204,Reunião,pessoal,2025-04-02 19:00:00,62
2205,Academia,estudos,2025-04-02 20:00:00,68
2206,Academia,pessoal,2025-04-02 21:00:00,78
2207,Estudar IA,profissional,2025-04-02 22:00:00,71
2208,Academia,pessoal,2025-04-02 23:00:00,13
2209,Escrever artigo,profissional,2025-04-03 00:00:00,95
2210,Revisar código,saude,2025-04-03 01:00:00,27
2211,Escrever artigo,saude,2025-04-03 02:00:00,108
2212,Codar app,estudos,2025-04-03 03:00:00,90
2213,Projeto pessoal,profissional,2025-04-03 04:00:00,65
2214,Academia,saude,2025-04-03 05:00:00,33
2215,Projeto pessoal,estudos,2025-04-03 06:00:00,75
2216,Limpar casa,estudos,2025-04-03 07:00:00,22
2217,Estudar IA,pessoal,2025-04-03 08:00:00,71
2218,Limpar casa,estudos,2025-04-03 09:00:00,63
2219,Estudar IA,saude,2025-04-03 10:00:00,24
2220,Reunião,pessoal,2025-04-03 11:00:00,78
